name,subprogram,srb_num,test_method,export_test_method,combined_values,expected_value
SUT_Crypto_0204,AhsmShaAsync,SRB_Crypto_183、SRB_Crypto_187、SRB_Crypto_188、SRB_Crypto_189、SRB_Crypto_190,Requirements_based_testing,Demand_Analysis,"AhsmShaAsync.pCtx:<<malloc 1>>
AhsmShaAsync.pCtx[0].nFsmState:1
AhsmShaAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmShaAsync.pCtx[0].sndMsg.nRetCode:1
AhsmShaAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmShaAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmShaAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmShaAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmShaAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmShaAsync.nAlg:3
AhsmShaAsync.nDataLen:1
AhsmShaAsync.ucData:<<malloc 1>>
AhsmShaAsync.pnHashLen:<<malloc 1>>
AhsmShaAsync.ucHash:<<malloc 1>>
AhsmShaAsync.return:0x11
",return:0x11
SUT_Crypto_0205,AhsmShaAsync,SRB_Crypto_183、SRB_Crypto_187、SRB_Crypto_188、SRB_Crypto_189、SRB_Crypto_190,Requirements_based_testing,Demand_Analysis,"AhsmShaAsync.pCtx:<<malloc 1>>
AhsmShaAsync.pCtx[0].nFsmState:1
AhsmShaAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmShaAsync.pCtx[0].sndMsg.nRetCode:1
AhsmShaAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmShaAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmShaAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmShaAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmShaAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmShaAsync.pCtx[0].rcvMsg.nRetCode:1
AhsmShaAsync.pCtx[0].rcvMsg.nBodyLen:1
AhsmShaAsync.pCtx[0].rcvMsg.pReqBody:<<malloc 2>>
AhsmShaAsync.pCtx[0].rcvMsg.pReqBody:""1""
AhsmShaAsync.pCtx[0].rcvMsg.pResBody:<<malloc 2>>
AhsmShaAsync.pCtx[0].rcvMsg.pResBody:""1""
AhsmShaAsync.nAlg:3
AhsmShaAsync.nDataLen:1
AhsmShaAsync.ucData:<<malloc 1>>
AhsmShaAsync.pnHashLen:<<malloc 1>>
AhsmShaAsync.ucHash:<<malloc 1>>
AhsmShaAsync.return:0x0
AhsmGetQueueHsmStatus.pnStatus[0]:2
AhsmGetQueuePlainResData.return:0
AhsmMsgParse.return:0
",return:0x0
SUT_Crypto_0206,AhsmShaAsync,SRB_Crypto_183、SRB_Crypto_187、SRB_Crypto_188、SRB_Crypto_189、SRB_Crypto_190,Requirements_based_testing,Demand_Analysis,"AhsmShaAsync.pCtx:<<malloc 1>>
AhsmShaAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmShaAsync.pCtx[0].sndMsg.nRetCode:1
AhsmShaAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmShaAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmShaAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmShaAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmShaAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmShaAsync.nAlg:3
AhsmShaAsync.nDataLen:512
AhsmShaAsync.ucData:<<malloc 1>>
AhsmShaAsync.pnHashLen:<<malloc 1>>
AhsmShaAsync.ucHash:<<malloc 1>>
AhsmShaAsync.return:0x0
",return:0x0
SUT_Crypto_0207,AhsmShaAsync,SRB_Crypto_183、SRB_Crypto_187、SRB_Crypto_188、SRB_Crypto_189、SRB_Crypto_190,Requirements_based_testing,Demand_Analysis,"AhsmShaAsync.pCtx:<<malloc 1>>
AhsmShaAsync.pCtx[0].nFsmState:1
AhsmShaAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmShaAsync.pCtx[0].sndMsg.nRetCode:1
AhsmShaAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmShaAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmShaAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmShaAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmShaAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmShaAsync.pCtx[0].rcvMsg.nRetCode:1
AhsmShaAsync.pCtx[0].rcvMsg.nBodyLen:1
AhsmShaAsync.pCtx[0].rcvMsg.pReqBody:<<malloc 2>>
AhsmShaAsync.pCtx[0].rcvMsg.pReqBody:""1""
AhsmShaAsync.pCtx[0].rcvMsg.pResBody:<<malloc 2>>
AhsmShaAsync.pCtx[0].rcvMsg.pResBody:""1""
AhsmShaAsync.nAlg:3
AhsmShaAsync.nDataLen:1
AhsmShaAsync.ucData:<<malloc 1>>
AhsmShaAsync.pnHashLen:<<malloc 1>>
AhsmShaAsync.ucHash:<<malloc 1>>
AhsmShaAsync.return:0x33
AhsmGetQueueHsmStatus.pnStatus[0]:2
AhsmGetQueuePlainResData.return:0x33
AhsmMsgParse.return:0x33
",return:0x33
SUT_Crypto_0208,AhsmShaAsync,SRB_Crypto_183、SRB_Crypto_187、SRB_Crypto_188、SRB_Crypto_189、SRB_Crypto_190,Requirements_based_testing,Demand_Analysis,"AhsmShaAsync.pCtx:<<malloc 1>>
AhsmShaAsync.pCtx[0].nFsmState:2
AhsmShaAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmShaAsync.pCtx[0].sndMsg.nRetCode:1
AhsmShaAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmShaAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmShaAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmShaAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmShaAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmShaAsync.pCtx[0].rcvMsg.nRetCode:1
AhsmShaAsync.pCtx[0].rcvMsg.nBodyLen:1
AhsmShaAsync.pCtx[0].rcvMsg.pReqBody:<<malloc 2>>
AhsmShaAsync.pCtx[0].rcvMsg.pReqBody:""1""
AhsmShaAsync.pCtx[0].rcvMsg.pResBody:<<malloc 2>>
AhsmShaAsync.pCtx[0].rcvMsg.pResBody:""1""
AhsmShaAsync.nAlg:3
AhsmShaAsync.nDataLen:1
AhsmShaAsync.ucData:<<malloc 1>>
AhsmShaAsync.pnHashLen:<<malloc 1>>
AhsmShaAsync.ucHash:<<malloc 1>>
AhsmShaAsync.return:0x93
AhsmGetQueueHsmStatus.pnStatus[0]:2
AhsmGetQueuePlainResData.return:0x33
AhsmMsgParse.return:0x33
",return:0x93
SUT_Crypto_0209,AhsmShaAsync,SRB_Crypto_183、SRB_Crypto_187、SRB_Crypto_188、SRB_Crypto_189、SRB_Crypto_190,Requirements_based_testing,Demand_Analysis,"AhsmShaAsync.pCtx:<<malloc 1>>
AhsmShaAsync.pCtx[0].nFsmState:1
AhsmShaAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmShaAsync.pCtx[0].sndMsg.nRetCode:1
AhsmShaAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmShaAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmShaAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmShaAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmShaAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmShaAsync.nAlg:3
AhsmShaAsync.nDataLen:1
AhsmShaAsync.ucData:<<malloc 1>>
AhsmShaAsync.pnHashLen:<<malloc 1>>
AhsmShaAsync.ucHash:<<malloc 1>>
AhsmShaAsync.return:0x0
",return:0x0
SUT_Crypto_0210,AhsmSm3Async,SRB_Crypto_191、SRB_Crypto_192、SRB_Crypto_193,Fault_Injection_Test,Generation_Analysis_Of_Equivalence_Classes,"Crypto_Drv_PriParaCheck.RetVal[0]:0x31
AhsmSm3Async.pCtx:<<null>>
AhsmSm3Async.nDataLen:0
AhsmSm3Async.ucData:<<null>>
AhsmSm3Async.ucHash:<<null>>
AhsmSm3Async.return:0x31
",return:0x31
SUT_Crypto_0211,AhsmSm3Async,SRB_Crypto_191、SRB_Crypto_194、SRB_Crypto_195、SRB_Crypto_196、SRB_Crypto_197,Requirements_based_testing,Demand_Analysis,"AhsmSm3Async.pCtx:<<malloc 1>>
AhsmSm3Async.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm3Async.pCtx[0].sndMsg.nRetCode:1
AhsmSm3Async.pCtx[0].sndMsg.nBodyLen:1
AhsmSm3Async.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm3Async.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm3Async.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm3Async.pCtx[0].sndMsg.pResBody:""1""
AhsmSm3Async.nDataLen:256
AhsmSm3Async.ucData:<<malloc 1>>
AhsmSm3Async.ucHash:<<malloc 1>>
AhsmSm3Async.return:0x0
",return:0x0
SUT_Crypto_0212,AhsmSm3Async,SRB_Crypto_191、SRB_Crypto_194、SRB_Crypto_195、SRB_Crypto_196、SRB_Crypto_197,Requirements_based_testing,Demand_Analysis,"AhsmSm3Async.pCtx:<<malloc 1>>
AhsmSm3Async.pCtx[0].nFsmState:1
AhsmSm3Async.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm3Async.pCtx[0].sndMsg.nRetCode:1
AhsmSm3Async.pCtx[0].sndMsg.nBodyLen:1
AhsmSm3Async.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm3Async.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm3Async.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm3Async.pCtx[0].sndMsg.pResBody:""1""
AhsmSm3Async.nDataLen:256
AhsmSm3Async.ucData:<<malloc 1>>
AhsmSm3Async.ucHash:<<malloc 1>>
AhsmSm3Async.return:0x11
",return:0x11
SUT_Crypto_0213,AhsmSm3Async,SRB_Crypto_191、SRB_Crypto_194、SRB_Crypto_195、SRB_Crypto_196、SRB_Crypto_197,Requirements_based_testing,Demand_Analysis,"AhsmSm3Async.pCtx:<<malloc 1>>
AhsmSm3Async.pCtx[0].nFsmState:1
AhsmSm3Async.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm3Async.pCtx[0].sndMsg.nRetCode:1
AhsmSm3Async.pCtx[0].sndMsg.nBodyLen:1
AhsmSm3Async.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm3Async.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm3Async.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm3Async.pCtx[0].sndMsg.pResBody:""1""
AhsmSm3Async.nDataLen:256
AhsmSm3Async.ucData:<<malloc 1>>
AhsmSm3Async.ucHash:<<malloc 1>>
AhsmSm3Async.return:0x0
AhsmGetQueueHsmStatus.pnStatus[0]:2
AhsmGetQueuePlainResData.return:0
AhsmMsgParse.return:0
",return:0x0
SUT_Crypto_0214,AhsmSm3Async,SRB_Crypto_191、SRB_Crypto_194、SRB_Crypto_195、SRB_Crypto_196、SRB_Crypto_197,Requirements_based_testing,Demand_Analysis,"AhsmSm3Async.pCtx:<<malloc 1>>
AhsmSm3Async.pCtx[0].nFsmState:1
AhsmSm3Async.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm3Async.pCtx[0].sndMsg.nRetCode:1
AhsmSm3Async.pCtx[0].sndMsg.nBodyLen:1
AhsmSm3Async.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm3Async.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm3Async.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm3Async.pCtx[0].sndMsg.pResBody:""1""
AhsmSm3Async.nDataLen:256
AhsmSm3Async.ucData:<<malloc 1>>
AhsmSm3Async.ucHash:<<malloc 1>>
AhsmSm3Async.return:0x33
AhsmGetQueueHsmStatus.pnStatus[0]:2
AhsmGetQueuePlainResData.return:0x33
AhsmMsgParse.return:0
",return:0x33
SUT_Crypto_0215,AhsmSm3Async,SRB_Crypto_191、SRB_Crypto_192、SRB_Crypto_193,Fault_Injection_Test,Generation_Analysis_Of_Equivalence_Classes,"AhsmSm3Async.pCtx:<<malloc 1>>
AhsmSm3Async.pCtx[0].nFsmState:2
AhsmSm3Async.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm3Async.pCtx[0].sndMsg.nRetCode:1
AhsmSm3Async.pCtx[0].sndMsg.nBodyLen:1
AhsmSm3Async.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm3Async.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm3Async.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm3Async.pCtx[0].sndMsg.pResBody:""1""
AhsmSm3Async.nDataLen:256
AhsmSm3Async.ucData:<<malloc 1>>
AhsmSm3Async.ucHash:<<malloc 1>>
AhsmSm3Async.return:0x93
AhsmGetQueueHsmStatus.pnStatus[0]:2
AhsmGetQueuePlainResData.return:0x33
AhsmMsgParse.return:0
",return:0x93
SUT_Crypto_0216,AhsmSm3Async,SRB_Crypto_191、SRB_Crypto_192、SRB_Crypto_193,Fault_Injection_Test,Generation_Analysis_Of_Equivalence_Classes,"AhsmSm3Async.pCtx:<<malloc 1>>
AhsmSm3Async.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm3Async.pCtx[0].sndMsg.nRetCode:1
AhsmSm3Async.pCtx[0].sndMsg.nBodyLen:1
AhsmSm3Async.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm3Async.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm3Async.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm3Async.pCtx[0].sndMsg.pResBody:""1""
AhsmSm3Async.nDataLen:512
AhsmSm3Async.ucData:<<malloc 1>>
AhsmSm3Async.ucHash:<<malloc 1>>
AhsmSm3Async.return:0x0
",return:0x0
SUT_Crypto_0217,AhsmSm3Async,SRB_Crypto_191、SRB_Crypto_194、SRB_Crypto_195、SRB_Crypto_196、SRB_Crypto_197,Requirements_based_testing,Demand_Analysis,"AhsmSm3Async.pCtx:<<malloc 1>>
AhsmSm3Async.pCtx[0].nFsmState:1
AhsmSm3Async.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm3Async.pCtx[0].sndMsg.nRetCode:1
AhsmSm3Async.pCtx[0].sndMsg.nBodyLen:1
AhsmSm3Async.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm3Async.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm3Async.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm3Async.pCtx[0].sndMsg.pResBody:""1""
AhsmSm3Async.nDataLen:256
AhsmSm3Async.ucData:<<malloc 1>>
AhsmSm3Async.ucHash:<<malloc 1>>
AhsmSm3Async.return:0x0
",return:0x0
SUT_Crypto_0218,AhsmSm4EcbIndexAsync,SRB_Crypto_198、SRB_Crypto_199、SRB_Crypto_200、SRB_Crypto_201、SRB_Crypto_202,Fault_Injection_Test,Generation_Analysis_Of_Equivalence_Classes,"Crypto_Drv_PriParaCheck.RetVal[0]:0x37
AhsmSm4EcbIndexAsync.pCtx:<<null>>
AhsmSm4EcbIndexAsync.nEncFlag:2
AhsmSm4EcbIndexAsync.nKeyIndex:0xFF
AhsmSm4EcbIndexAsync.nDataLen:0
AhsmSm4EcbIndexAsync.ucData:<<null>>
AhsmSm4EcbIndexAsync.pnOutLen:<<null>>
AhsmSm4EcbIndexAsync.ucOutData:<<null>>
AhsmSm4EcbIndexAsync.return:0x37
",return:0x37
SUT_Crypto_0219,AhsmSm4EcbIndexAsync,SRB_Crypto_198、SRB_Crypto_203、SRB_Crypto_204、SRB_Crypto_205、SRB_Crypto_206,Requirements_based_testing,Demand_Analysis,"AhsmSm4EcbIndexAsync.pCtx:<<malloc 1>>
AhsmSm4EcbIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmSm4EcbIndexAsync.nEncFlag:0
AhsmSm4EcbIndexAsync.nKeyIndex:0x0
AhsmSm4EcbIndexAsync.nDataLen:32
AhsmSm4EcbIndexAsync.ucData:<<malloc 1>>
AhsmSm4EcbIndexAsync.pnOutLen:<<malloc 1>>
AhsmSm4EcbIndexAsync.ucOutData:<<malloc 1>>
AhsmSm4EcbIndexAsync.return:0x0
",return:0x0
SUT_Crypto_0220,AhsmSm4EcbIndexAsync,SRB_Crypto_198、SRB_Crypto_203、SRB_Crypto_204、SRB_Crypto_205、SRB_Crypto_206,Requirements_based_testing,Demand_Analysis,"AhsmSm4EcbIndexAsync.pCtx:<<malloc 1>>
AhsmSm4EcbIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmSm4EcbIndexAsync.nEncFlag:0
AhsmSm4EcbIndexAsync.nKeyIndex:0x0
AhsmSm4EcbIndexAsync.nDataLen:512
AhsmSm4EcbIndexAsync.ucData:<<malloc 1>>
AhsmSm4EcbIndexAsync.pnOutLen:<<malloc 1>>
AhsmSm4EcbIndexAsync.ucOutData:<<malloc 1>>
AhsmSm4EcbIndexAsync.return:0x0
",return:0x0
SUT_Crypto_0221,AhsmSm4EcbIndexAsync,SRB_Crypto_198、SRB_Crypto_203、SRB_Crypto_204、SRB_Crypto_205、SRB_Crypto_206,Requirements_based_testing,Demand_Analysis,"AhsmSm4EcbIndexAsync.pCtx:<<malloc 1>>
AhsmSm4EcbIndexAsync.pCtx[0].nFsmState:1
AhsmSm4EcbIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmSm4EcbIndexAsync.nEncFlag:0
AhsmSm4EcbIndexAsync.nKeyIndex:0x0
AhsmSm4EcbIndexAsync.nDataLen:32
AhsmSm4EcbIndexAsync.ucData:<<malloc 1>>
AhsmSm4EcbIndexAsync.pnOutLen:<<malloc 1>>
AhsmSm4EcbIndexAsync.ucOutData:<<malloc 1>>
AhsmSm4EcbIndexAsync.return:0x11
",return:0x11
SUT_Crypto_0222,AhsmSm4EcbIndexAsync,SRB_Crypto_198、SRB_Crypto_203、SRB_Crypto_204、SRB_Crypto_205、SRB_Crypto_206,Requirements_based_testing,Demand_Analysis,"AhsmSm4EcbIndexAsync.pCtx:<<malloc 1>>
AhsmSm4EcbIndexAsync.pCtx[0].nFsmState:1
AhsmSm4EcbIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmSm4EcbIndexAsync.nEncFlag:0
AhsmSm4EcbIndexAsync.nKeyIndex:0x0
AhsmSm4EcbIndexAsync.nDataLen:32
AhsmSm4EcbIndexAsync.ucData:<<malloc 1>>
AhsmSm4EcbIndexAsync.pnOutLen:<<malloc 1>>
AhsmSm4EcbIndexAsync.ucOutData:<<malloc 1>>
AhsmSm4EcbIndexAsync.return:0x0
AhsmGetQueueHsmStatus.pnStatus[0]:2
AhsmGetQueueHsmStatus.return:0
AhsmGetQueuePlainResData.return:0
AhsmMsgParse.return:0
",return:0x0
SUT_Crypto_0223,AhsmSm4EcbIndexAsync,SRB_Crypto_198、SRB_Crypto_203、SRB_Crypto_204、SRB_Crypto_205、SRB_Crypto_206,Requirements_based_testing,Demand_Analysis,"AhsmSm4EcbIndexAsync.pCtx:<<malloc 1>>
AhsmSm4EcbIndexAsync.pCtx[0].nFsmState:1
AhsmSm4EcbIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmSm4EcbIndexAsync.nEncFlag:0
AhsmSm4EcbIndexAsync.nKeyIndex:0x0
AhsmSm4EcbIndexAsync.nDataLen:32
AhsmSm4EcbIndexAsync.ucData:<<malloc 1>>
AhsmSm4EcbIndexAsync.pnOutLen:<<malloc 1>>
AhsmSm4EcbIndexAsync.ucOutData:<<malloc 1>>
AhsmSm4EcbIndexAsync.return:0x33
AhsmGetQueueHsmStatus.pnStatus[0]:2
AhsmGetQueueHsmStatus.return:0
AhsmGetQueuePlainResData.return:0x33
AhsmMsgParse.return:0x33
",return:0x33
SUT_Crypto_0224,AhsmSm4EcbIndexAsync,SRB_Crypto_198、SRB_Crypto_203、SRB_Crypto_204、SRB_Crypto_205、SRB_Crypto_206,Requirements_based_testing,Demand_Analysis,"AhsmSm4EcbIndexAsync.pCtx:<<malloc 1>>
AhsmSm4EcbIndexAsync.pCtx[0].nFsmState:1
AhsmSm4EcbIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmSm4EcbIndexAsync.nEncFlag:0
AhsmSm4EcbIndexAsync.nKeyIndex:0x0
AhsmSm4EcbIndexAsync.nDataLen:512
AhsmSm4EcbIndexAsync.ucData:<<malloc 1>>
AhsmSm4EcbIndexAsync.pnOutLen:<<malloc 1>>
AhsmSm4EcbIndexAsync.ucOutData:<<malloc 1>>
AhsmSm4EcbIndexAsync.return:0x0
AhsmGetQueueHsmStatus.pnStatus[0]:2
AhsmGetQueueHsmStatus.return:0
AhsmGetQueuePlainResData.return:0
AhsmMsgParse.return:0
",return:0x0
SUT_Crypto_0225,AhsmSm4EcbIndexAsync,SRB_Crypto_198、SRB_Crypto_203、SRB_Crypto_204、SRB_Crypto_205、SRB_Crypto_206,Requirements_based_testing,Demand_Analysis,"AhsmSm4EcbIndexAsync.pCtx:<<malloc 1>>
AhsmSm4EcbIndexAsync.pCtx[0].nFsmState:2
AhsmSm4EcbIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmSm4EcbIndexAsync.nEncFlag:0
AhsmSm4EcbIndexAsync.nKeyIndex:0x0
AhsmSm4EcbIndexAsync.nDataLen:512
AhsmSm4EcbIndexAsync.ucData:<<malloc 1>>
AhsmSm4EcbIndexAsync.pnOutLen:<<malloc 1>>
AhsmSm4EcbIndexAsync.ucOutData:<<malloc 1>>
AhsmSm4EcbIndexAsync.return:0x93
AhsmGetQueueHsmStatus.pnStatus[0]:2
AhsmGetQueueHsmStatus.return:0
AhsmGetQueuePlainResData.return:0
AhsmMsgParse.return:0
",return:0x93
SUT_Crypto_0226,AhsmSm4EcbIndexAsync,SRB_Crypto_198、SRB_Crypto_203、SRB_Crypto_204、SRB_Crypto_205、SRB_Crypto_206,Requirements_based_testing,Demand_Analysis,"AhsmSm4EcbIndexAsync.pCtx:<<malloc 1>>
AhsmSm4EcbIndexAsync.pCtx[0].nFsmState:1
AhsmSm4EcbIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm4EcbIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmSm4EcbIndexAsync.nEncFlag:0
AhsmSm4EcbIndexAsync.nKeyIndex:0x0
AhsmSm4EcbIndexAsync.nDataLen:32
AhsmSm4EcbIndexAsync.ucData:<<malloc 1>>
AhsmSm4EcbIndexAsync.pnOutLen:<<malloc 1>>
AhsmSm4EcbIndexAsync.ucOutData:<<malloc 1>>
AhsmSm4EcbIndexAsync.return:0x0
",return:0x0
SUT_Crypto_0227,AhsmSm4ModesIndexAsync,SRB_Crypto_207、SRB_Crypto_208、SRB_Crypto_209、SRB_Crypto_210、SRB_Crypto_211,Fault_Injection_Test,Generation_Analysis_Of_Equivalence_Classes,"Crypto_Drv_PriParaCheck.RetVal[0]:0x37
AhsmSm4ModesIndexAsync.pCtx:<<null>>
AhsmSm4ModesIndexAsync.nEncFlag:2
AhsmSm4ModesIndexAsync.nMode:3
AhsmSm4ModesIndexAsync.nKeyIndex:0xFF
AhsmSm4ModesIndexAsync.ucIv:<<null>>
AhsmSm4ModesIndexAsync.nDataLen:0
AhsmSm4ModesIndexAsync.ucData:<<null>>
AhsmSm4ModesIndexAsync.pnOutLen:<<null>>
AhsmSm4ModesIndexAsync.ucOutData:<<null>>
AhsmSm4ModesIndexAsync.return:0x37
",return:0x37
